1.058772,1.058772,1.119841,1.140216,1.140216,1.140216,1.164851,1.259776,1.306683,1.507183,1.532414,1.547436,1.547436,1.687819,1.709231,1.776628,1.906423,2.000000,2.000000,2.000000,2.055424,2.148448,2.711194,3.724056,3.772096,7.004253,8.470176,9.034284,10.648579,11.482528,
0.398960,0.492780,0.517419,0.582918,0.591928,0.608960,0.623375,0.680071,0.874377,0.909770,0.909770,0.909770,1.000000,1.000000,1.000000,1.000000,1.000000,1.133394,1.262989,1.457295,1.554448,2.000000,2.274425,2.368825,3.879784,4.177579,4.857650,5.000000,5.224415,16.307854,
0.790590,0.801255,0.801255,0.840444,0.959373,1.000000,1.000000,1.153025,1.153025,1.283299,1.404299,1.602510,1.607957,2.000000,2.000000,2.000000,2.146376,2.265645,2.508390,2.536655,2.536655,2.548237,2.688006,2.746766,3.925631,4.000000,5.073310,7.950449,8.551274,11.377888,
2.743818,2.897532,2.993256,3.028680,3.028680,3.160944,3.160944,3.424356,3.492132,3.829844,4.038240,4.038240,4.038240,4.214592,5.047800,5.268240,5.487636,6.321888,6.393880,7.247676,7.483140,8.231454,9.000000,9.219420,9.774570,9.977520,11.224710,16.040320,21.863196,104.840443,
1.855576,2.000000,2.000000,2.000000,2.000000,2.000000,2.436645,2.557180,2.619870,2.783364,2.960813,2.970538,3.000000,3.015311,4.000000,4.000000,4.000000,4.175046,5.000000,5.676385,6.030622,6.366450,7.190357,14.000000,15.000000,17.580052,18.000000,32.226060,38.054444,119.930751,
6.601512,6.752032,6.879488,7.000000,7.348744,8.251890,8.422528,8.440040,8.463132,9.000000,9.000000,10.000000,10.128048,10.200504,10.452394,10.810624,11.491392,12.000000,13.000000,14.000000,14.180978,14.741760,14.770070,16.010358,16.215936,19.655680,26.273408,32.112640,35.026166,199.385820,
2.660460,2.879437,2.926506,3.000000,3.000000,3.000000,3.124338,3.171938,3.664738,3.990690,4.000000,4.017006,4.240173,6.000000,8.446334,9.000000,9.373014,10.000000,10.000000,11.173932,12.532092,15.000000,17.000000,19.000000,19.953450,23.000000,33.000000,39.000000,46.000000,105.763806,
0.347184,0.347184,0.347184,0.347184,0.353405,0.375687,0.375687,0.387344,0.388927,0.404625,0.417430,0.459173,0.459173,0.462912,0.485763,0.494767,0.524790,0.542659,0.578640,0.626145,0.671177,0.676230,1.000000,1.000000,1.065196,1.272258,1.911184,2.332473,4.485625,5.000000,
1.372224,1.372224,1.372224,1.372224,1.768792,1.981600,2.000000,2.000000,2.000000,2.001330,2.058336,2.085040,2.189292,2.446070,2.446070,3.000000,3.430560,6.175008,6.576922,7.547232,8.919456,13.000000,13.722240,16.000000,17.926439,18.525024,19.211136,21.000000,34.991712,120.041760,
2.259688,2.506227,2.824610,2.864334,2.931996,3.000000,3.000000,3.049330,3.049330,3.049330,3.389532,3.493518,3.645516,3.910320,4.000000,5.000000,5.207880,5.304933,5.519376,6.000000,6.249456,9.000000,10.000000,10.000000,11.000000,11.000000,16.000000,16.277235,55.552712,57.330398,
6.308985,6.729584,6.729584,6.850284,7.000000,7.039074,7.525783,7.570782,7.570782,7.570782,8.000000,9.786120,10.000000,10.638838,11.476873,16.000000,16.661008,16.732013,17.000000,25.235940,27.000000,31.000000,34.068519,35.321959,36.191483,49.151584,57.000000,130.000000,223.922490,273.271684,
2.000000,2.000000,2.000000,2.000000,2.000000,2.179520,2.179520,2.404610,2.589580,2.615424,2.726562,2.726562,2.833376,2.833376,2.833376,3.000000,3.269280,4.000000,4.000000,4.000000,5.000000,5.000000,5.132352,5.833573,6.000000,7.000000,10.886318,15.329460,18.170036,37.682083,
13.000000,14.000000,14.423933,15.000000,15.000000,15.316250,16.000000,17.000000,17.000000,17.000000,19.000000,19.000000,20.000000,20.178822,21.000000,22.000000,23.632500,24.000000,24.000000,28.000000,29.000000,29.000000,30.000000,31.000000,31.449256,38.607736,45.325000,57.000000,65.342500,90.297514,
3.000000,3.000000,3.064866,3.080098,3.089175,3.295120,3.416226,3.501065,3.569292,3.711800,4.000000,4.000000,4.000000,4.000000,4.175775,4.322472,4.789280,4.967500,5.000000,5.148625,6.031675,6.031675,7.000000,7.000000,7.409952,8.000000,11.641880,17.167075,36.414900,236.344779,
9.000000,9.174708,9.970978,10.136527,10.703826,11.000000,11.635982,11.647948,12.000000,14.257048,14.264488,15.617894,15.937471,17.000000,18.000000,19.635739,20.000000,23.000000,23.000000,28.000000,31.000000,39.509706,44.000000,44.854128,46.000000,46.000000,47.926841,51.943152,76.653508,213.442128,
3.450457,3.456167,3.632060,4.000000,4.210893,4.253744,4.282021,4.522811,4.785462,5.051321,5.051321,5.146647,5.326543,5.366852,6.266487,6.470535,7.178193,7.486032,8.178193,11.797577,12.000000,12.272470,14.467877,17.000000,17.136235,22.450719,29.000000,34.000000,35.169744,76.499796,
5.336786,5.454744,5.454744,5.555666,5.625144,5.747308,5.909306,6.087788,7.022904,7.022904,7.022904,7.238188,7.272992,8.463132,8.778630,9.000000,9.091240,9.566524,10.909488,11.119598,12.630138,13.045260,14.349786,15.909670,17.393680,23.673110,37.728646,39.000000,64.000000,224.808871,
10.537440,10.557537,10.595850,11.000000,11.000000,11.302240,11.706390,11.766644,12.000000,12.000000,12.000000,12.000000,12.000000,12.008630,12.311856,12.665149,13.000000,14.000000,14.000000,14.036100,14.849562,15.000000,16.793689,17.659750,18.726460,22.707122,25.456392,39.243791,56.179380,986.080888,
0.216528,0.216528,0.216528,0.216528,0.216528,0.241396,0.338440,0.338440,0.360880,0.433056,0.444459,0.505232,0.507660,0.509033,0.516635,0.676880,0.793936,1.000000,1.000000,1.000000,1.000000,1.275119,1.876576,2.000000,2.074142,2.173821,3.000000,9.149431,20.000000,24.516635,
0.318960,0.318960,0.318960,0.357174,0.369912,0.369912,0.398700,0.413725,0.413725,0.478440,0.554868,0.637920,0.694728,0.698219,0.717660,0.877140,0.989935,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.196100,1.355580,1.355580,3.391690,3.981033,9.239220,
4.596522,5.000000,5.100138,5.188894,5.211214,5.690932,6.000000,6.000000,6.566682,6.687863,7.000000,7.073970,7.094505,7.147496,7.423050,7.798754,9.000000,10.000000,10.000000,10.000000,11.000000,13.000000,13.000000,13.507520,14.000000,21.000000,37.000000,46.444175,59.335750,75.722582,
5.316000,5.347223,6.000000,6.000000,7.000000,7.017120,7.591840,8.103360,8.655040,9.000000,9.289410,9.620047,10.000000,11.000000,12.000000,12.000000,12.447050,13.000000,13.000000,14.000000,14.000000,15.000000,17.000000,17.682493,18.000000,19.000000,21.000000,23.000000,34.100280,55.503464,
2.842098,2.964296,2.964296,2.964296,3.057720,3.248112,4.060140,4.060140,4.204365,4.867176,5.278182,5.351010,5.928592,5.963653,6.039966,6.064747,6.090210,6.496224,6.733818,6.902238,7.036740,7.481694,8.517558,9.650571,10.150350,10.745573,14.601528,22.550685,32.236719,534.338212,
5.045040,5.085710,5.819715,5.990985,6.000000,6.000000,6.000000,6.936930,7.000000,7.000000,8.000000,9.000000,10.000000,10.000000,10.000000,11.000000,11.000000,12.000000,13.254970,14.000000,15.121735,15.765750,16.000000,16.153150,20.945945,24.666655,24.765865,26.000000,37.253476,136.561073,
6.000000,6.130712,6.247632,6.247632,6.830340,7.171431,7.209400,7.308413,7.500720,7.718017,7.802456,8.000000,8.261424,8.980971,10.542879,10.542879,10.542879,11.714310,12.000000,13.000000,14.302143,14.495264,18.000000,20.695281,22.257189,26.000000,31.000000,62.220791,253.393612,498.880559,
4.003288,4.104410,4.104410,4.237519,4.387310,4.490270,4.490270,4.514851,4.925292,4.939297,5.324526,5.335733,5.357261,5.453137,6.000000,6.000000,6.286378,6.657026,7.506165,8.006576,8.082486,10.261025,12.009864,13.470810,19.000000,20.490270,23.018906,23.519317,62.223218,94.602234,
12.735705,13.311300,13.311300,13.340008,13.665565,14.455702,15.159100,15.449427,17.178480,17.304690,17.419965,18.797284,20.572201,21.204716,21.226175,22.315839,28.867598,28.867598,29.284860,43.168361,47.917434,48.709408,53.245200,57.238590,61.897545,72.157316,110.376110,119.136135,177.838611,985.810470,
3.249030,3.249030,3.261632,3.261632,3.573933,3.669336,4.000000,5.000000,5.296237,6.000000,6.930968,7.338672,8.000000,8.000000,9.000000,9.000000,9.000000,9.373452,9.377192,10.000000,11.000000,12.000000,13.000000,13.454232,15.270441,18.000000,22.000000,24.000000,28.125294,117.462578,
3.443160,3.443160,3.672704,3.795888,3.819186,3.819186,3.902248,3.909565,4.000000,4.133000,4.174601,4.243540,4.667894,4.667894,4.744860,4.744860,4.744860,4.959600,5.686640,5.693832,6.752885,6.752885,8.952216,9.000000,9.919200,10.731389,11.572400,19.928412,20.639242,244.521812,
6.000000,6.604662,6.791065,7.000000,7.078600,7.276300,7.600810,7.604860,8.407429,9.132689,9.502025,9.865705,10.000000,10.580755,10.946800,11.000000,11.466515,12.000000,12.000000,13.570095,15.893455,18.000000,18.954909,19.000000,19.299666,24.649741,27.289257,29.025456,31.629450,68.324988,
2.911844,2.950402,3.000000,3.243060,3.347999,3.359820,3.583808,3.724693,3.807796,3.892302,4.711224,5.000000,5.000000,5.000000,5.321555,5.405100,5.599700,5.629444,5.962375,6.393586,7.567140,7.567140,7.567140,8.076384,9.729180,12.433837,15.345023,19.000000,67.539380,263.163746,
4.683136,5.000000,5.000000,6.000000,6.000000,6.000000,6.622437,6.820050,6.910710,7.000000,7.000000,7.000000,8.000000,8.036774,9.000000,9.360620,9.507887,10.227335,11.000000,13.000000,14.000000,14.000000,14.000000,19.403792,21.000000,25.000000,32.535858,36.458780,37.943728,41.000000,
8.000000,8.000000,8.025090,8.313177,8.524415,8.599820,8.815248,9.000000,9.333786,10.595105,10.700120,11.358630,11.770132,12.115872,12.407589,13.000000,13.013014,13.375150,14.000000,14.445162,14.766219,15.008977,17.000000,20.000000,21.400240,24.709097,34.061409,37.000000,37.203495,397.038424,
3.552588,3.552588,3.836200,3.947320,4.219820,4.285853,4.736784,5.131516,5.492912,5.754300,7.105176,7.105176,7.455460,7.499908,7.894640,8.000000,8.000000,8.684104,8.767240,10.657764,11.052496,11.447228,12.625664,14.605084,17.368208,27.559268,28.771500,38.289004,97.958441,121.759928,
4.365510,4.775613,5.000000,5.000000,5.000000,5.163972,5.437752,5.480052,5.573706,6.227660,8.431148,9.000000,9.000000,11.000000,11.156484,11.877808,13.000000,15.000000,15.804884,16.250144,17.000000,17.859654,20.000000,20.000000,23.583741,23.625936,29.166728,33.000000,37.300554,38.448646,
4.365912,4.729738,4.820173,5.000000,5.000000,5.000000,5.000000,5.381281,5.417128,5.849697,6.000000,6.000000,6.000000,6.165986,6.366955,6.371508,7.850183,9.000000,10.000000,10.537494,11.000000,12.000000,13.000000,15.193596,18.000000,19.641559,22.000000,28.000000,39.909848,59.606065,
1.976975,2.000000,2.000000,2.000000,2.000000,2.000000,2.101060,2.101060,2.101060,2.105053,2.289185,2.416219,2.521272,2.609607,2.688686,2.846844,2.942717,2.968615,3.000000,3.000000,3.000000,3.000000,3.030976,3.432379,4.000000,4.000000,5.000000,7.420212,10.119378,47.094267,
7.297360,7.668201,7.973238,8.209411,8.209411,8.520213,8.586564,8.586564,9.486568,10.000000,10.946040,11.141817,11.653194,12.000000,12.266520,12.405512,13.493172,15.000000,15.863447,17.268262,17.786454,18.000000,18.252382,19.013106,22.939035,26.265086,32.453931,42.668444,51.000000,424.537472,
2.000000,2.000000,2.168264,2.177848,2.187432,2.187432,2.506616,2.537132,2.673056,2.692224,3.000000,3.000000,3.000000,3.000000,3.000000,3.009584,3.222792,5.000000,5.000000,5.000000,6.000000,7.000000,7.000000,7.000000,9.000000,9.086256,16.137828,16.641840,21.971974,42.000000,
2.317491,2.370362,2.380240,2.661680,2.671002,2.777715,4.005684,4.015557,4.190120,4.627587,4.642573,4.971642,5.185181,6.179976,6.317790,6.805275,7.209972,9.000000,9.000000,10.000000,10.000000,10.233678,10.272211,11.000000,13.182640,14.333258,19.000000,29.311758,35.378175,46.260544,
1.000000,1.000000,1.047293,1.076741,1.076741,1.098240,1.108427,1.126720,1.163337,1.304597,1.371497,1.440322,1.495719,1.606513,1.720161,1.939013,1.995266,2.534400,3.000000,3.000000,3.643166,4.669325,6.104762,7.211200,7.597359,8.565544,10.000000,14.000000,15.236465,16.722355,
3.000000,3.000000,3.115925,3.347775,3.407520,3.772312,4.000000,4.000000,4.771616,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.955500,7.000000,8.000000,8.052102,10.000000,10.000000,14.000000,15.000000,16.000000,18.347775,19.000000,20.937326,24.926264,32.525492,
1.000000,1.000000,1.000000,1.007475,1.082595,1.151400,1.151400,1.253810,1.295325,1.315290,1.319800,1.381280,1.395940,1.439250,1.446819,1.709877,1.727100,1.762031,1.871025,1.972935,2.000000,3.000000,3.022425,3.419754,3.681792,3.908545,8.635500,9.786900,11.972935,26.500770,
2.895189,3.265264,3.469343,3.684786,3.865680,4.144729,4.252248,4.445715,4.531297,4.638816,4.707481,5.010409,5.025384,5.354973,6.224001,6.716385,7.000000,7.139555,7.142765,7.895970,8.144729,8.367239,9.780573,16.062594,21.556681,23.000000,34.489609,55.913820,57.000000,60.387041,
7.897006,7.936794,7.936794,8.219844,8.219844,8.312815,8.387160,8.504468,8.904831,9.151282,10.036274,10.582392,10.582392,10.582392,10.959792,13.227990,13.699740,14.380586,16.439688,16.755454,18.987551,19.609890,21.570879,23.974545,25.614771,26.146520,35.489455,42.034496,56.853921,281.734258,
2.224865,2.406921,2.406921,2.463990,2.496525,2.671977,2.892735,2.928340,3.000000,3.157791,3.157791,3.211755,3.661570,4.615233,4.646689,4.961594,5.492355,5.494371,5.574950,5.658790,5.907820,6.158095,6.324530,8.258838,8.258838,10.202094,11.741570,14.574420,20.232962,30.070470,
4.531566,4.743620,4.880148,5.228730,5.368889,5.410340,5.581002,5.751747,6.100521,6.893575,6.971640,7.115430,7.589792,8.326462,8.668804,8.714550,8.775697,9.000000,9.250059,9.411714,12.000000,12.000000,13.137238,13.943280,15.747337,18.000000,21.365247,22.000000,24.231258,246.465413,
8.424980,9.000000,9.616690,9.700140,10.000000,10.000000,10.000000,11.000000,11.569710,12.000000,13.000000,14.000000,14.131247,15.000000,15.113436,15.422798,15.586213,16.000000,18.000000,23.421249,25.000000,25.000000,27.000000,35.633660,40.910042,41.000000,50.000000,89.589635,97.835636,340.838755,
6.338439,7.442451,7.746981,7.746981,7.746981,8.431650,9.155523,9.859794,9.859794,10.961145,11.000000,11.000000,11.000000,12.647475,13.000000,13.381149,14.085420,14.333805,15.493962,16.016031,16.305744,17.000000,18.567571,19.387827,20.423859,21.832401,28.071134,35.000000,48.861174,442.464410,
1.045573,1.057884,1.068542,1.115090,1.115090,1.146041,1.217260,1.223018,1.338108,1.338108,1.362343,1.449617,1.449617,1.449617,1.503909,1.561126,1.561126,1.671030,1.731774,1.868493,1.895653,2.000000,2.169091,2.572451,3.098964,3.450844,3.456779,6.881523,16.903555,18.287476,
1.704347,1.771180,1.778520,1.824284,1.926730,2.021229,2.159818,2.215202,2.223150,2.371360,2.475814,2.598723,2.667780,3.464964,3.464964,3.596274,3.704702,3.753711,3.853460,3.853460,3.909180,4.464964,4.836994,5.634403,6.075678,7.558710,9.681778,10.991114,19.797728,21.728496,
1.280890,1.280890,1.280890,1.280890,1.280890,1.291875,1.291875,1.291875,1.380130,1.438025,1.808625,1.921335,1.921335,1.921335,2.216483,2.231064,2.231064,2.438085,2.478960,2.737335,3.100500,3.222648,3.460600,4.650750,4.957920,5.123560,5.205816,6.776518,16.635124,21.215567,
6.182236,6.412523,7.000000,7.182236,9.000000,10.000000,10.000000,11.000000,11.364472,12.182236,12.196565,12.535864,14.000000,15.000000,15.182236,15.183947,16.000000,19.926601,20.000000,22.000000,24.182236,26.000000,27.767475,32.000000,37.302079,40.920372,58.000000,86.547479,87.561970,101.211322,
3.781875,3.804878,4.419730,4.436996,4.891986,4.943796,5.261324,5.682510,5.979094,6.313900,6.313900,6.522648,6.807375,6.948290,7.563750,7.563750,8.048936,8.320125,8.839460,9.063626,11.000000,11.345625,11.365020,11.510271,11.996410,14.000000,26.518380,32.311304,56.728125,249.899726,
1.746580,1.746580,1.812360,1.812360,1.841634,2.000000,2.000000,2.045724,2.141880,2.157579,2.306640,2.442541,2.524179,3.069390,3.750494,4.284633,4.366450,4.773356,6.000000,6.113030,6.113030,6.295200,6.549675,7.191930,7.578960,7.859610,13.229176,16.624720,21.728393,44.745721,
4.000000,4.000000,4.127387,4.136830,4.343547,4.685742,4.761996,5.000000,5.125651,5.377879,5.394313,5.769530,6.000000,6.375217,7.000000,7.000000,7.000000,7.809570,8.273660,10.000000,10.000000,10.000000,10.375217,11.000000,11.000000,11.127159,12.000000,12.438109,15.619140,150.222447,
4.248120,4.248120,4.261520,4.261520,4.412410,4.480600,4.480600,4.480600,4.672932,4.794210,4.858916,5.000000,5.824780,6.320818,6.720900,6.824676,7.168960,7.168960,9.055730,9.588420,9.857320,12.222432,12.251870,16.130160,17.000000,17.578770,19.966164,29.123900,31.171992,164.193243,
2.071908,2.143816,2.411793,2.531650,2.679770,2.679770,2.732856,2.820114,2.820114,3.000000,3.000000,3.000000,3.000000,3.171740,3.290133,3.352168,3.483701,4.000000,4.012680,4.717888,5.861977,6.000000,7.235379,7.989643,9.379195,10.031700,10.783916,16.478457,18.490413,44.294335,
2.525114,2.572321,2.878300,3.011464,3.026260,3.068236,3.177573,3.200664,4.317450,4.388077,4.634010,6.267967,6.512570,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.154467,8.154467,15.174918,16.000000,16.151313,19.480199,24.409964,24.922730,
4.834610,5.000000,5.000000,5.025728,5.331658,6.000000,6.000000,7.000000,7.000000,7.000000,8.000000,8.740722,9.000000,9.834599,10.000000,10.000000,10.128640,12.000000,12.000000,12.000000,13.033500,13.320578,14.577944,15.000000,18.000000,18.329951,29.043040,38.029343,43.000000,104.728722,
13.050450,13.357395,13.357395,14.247888,14.447904,14.533279,14.885651,15.000000,15.138381,15.529885,15.607932,16.000000,16.236257,16.405921,17.000000,17.142066,18.253892,20.481339,20.755749,23.152818,23.575675,25.000000,26.186826,27.646965,32.057748,35.581284,52.539087,58.560297,78.560478,1474.696026,
3.000000,3.495351,3.721234,3.817944,4.139577,4.599530,4.599530,4.599530,4.599530,4.700160,4.700160,4.729005,5.254450,5.519436,5.726916,6.830785,7.000000,8.000000,9.000000,9.998399,10.508900,11.000000,11.578919,13.000000,13.000000,15.000000,19.000000,19.089720,24.687214,185.781461,
3.114225,3.291060,3.413444,3.510464,3.949272,3.952410,4.600925,5.000000,5.000000,5.046292,5.485100,5.485100,5.923908,6.000000,6.235676,6.257258,6.696066,6.761844,7.000000,8.337352,8.459532,8.995564,10.000000,10.000000,10.970200,13.383644,16.455300,74.144480,78.551068,100.852276,
2.182592,2.182592,2.200340,2.209392,2.347479,2.359094,2.478710,2.544934,2.728240,2.761740,2.864652,3.002739,3.046180,3.137476,3.314088,3.590262,3.683124,4.280697,4.418784,4.601088,4.645795,5.243956,5.532708,6.319500,7.078475,9.009046,11.875482,13.946787,20.232264,28.029764,
0.178782,0.178782,0.178782,0.186172,0.186172,0.232715,0.279258,0.279258,0.292624,0.299378,0.325801,0.325801,0.418887,0.418887,0.438936,0.465430,0.471406,0.651602,0.731560,0.893910,0.953777,0.983301,1.000000,1.000000,1.000000,1.000000,1.237301,1.251474,13.086707,19.009357,
0.861018,0.861018,0.901164,0.901980,1.000000,1.000000,1.000000,1.000000,1.018860,1.024050,1.041825,1.042842,1.065012,1.230636,1.371576,1.407684,1.442490,1.495299,1.722036,1.845954,1.865539,1.940190,2.127191,2.477299,3.157066,3.171405,3.665050,3.874581,3.874581,13.091002,
2.428420,2.428420,2.428420,2.428420,2.428420,2.428420,2.671262,2.671262,2.710300,2.710300,2.914104,2.914104,3.156946,3.286728,3.582189,3.642630,3.651920,4.747496,4.776252,5.477880,5.581173,5.902995,5.970315,8.000000,8.000000,8.013786,9.519675,10.122816,11.111759,63.861846,
5.135079,5.136100,5.292826,5.310269,5.533409,5.533409,5.822658,6.014575,6.014575,6.255158,6.260012,7.146751,7.447345,7.458073,8.131112,8.179822,8.499006,8.901571,8.988175,9.000000,10.345069,11.000000,11.452992,11.547984,12.499419,12.750899,14.194397,15.000000,57.374394,67.702252,
6.761420,7.437562,7.882732,8.000000,8.691930,9.000000,9.360540,9.465988,9.465988,10.029150,10.142130,10.409136,12.127280,13.000000,13.000000,13.000000,14.000000,14.619384,14.875124,16.000000,16.715250,22.000000,22.732740,22.732740,25.000000,31.000000,67.484265,86.919300,148.175726,598.839418,
7.409521,7.475919,7.483780,7.505540,8.000000,8.000000,8.075159,8.212208,9.000000,9.000000,9.000000,10.000000,10.116661,10.223200,10.331713,11.000000,11.794420,12.000000,13.553693,13.855247,17.048204,17.295316,27.000000,28.000000,32.488090,41.260489,42.000000,47.588420,61.572800,333.156642,
1.398272,1.573056,1.573056,1.799700,1.840380,1.922624,2.000000,2.000000,2.000000,2.000000,2.000000,2.097408,2.147110,2.147110,2.349568,2.446976,2.621760,3.599900,3.845248,4.000000,4.000000,4.719168,5.000000,6.174784,6.467008,8.000000,8.860545,13.057155,18.365472,23.079421,
1.355160,1.392664,1.401550,1.420640,1.420640,1.681860,1.775800,2.000000,2.000000,2.000000,2.000000,2.007200,2.242480,2.329378,2.486120,2.803100,2.803100,2.841280,2.841280,3.083410,3.196440,3.321852,4.000000,6.037720,6.392880,8.140704,8.168680,11.720280,13.174570,80.819666,
4.000000,4.000000,4.000000,4.048416,4.100943,4.554468,4.639507,4.881700,5.000000,5.000000,5.000000,5.060520,6.072624,6.578676,7.030188,7.590780,9.000000,10.000000,10.840365,11.000000,11.195268,15.000000,17.000000,18.000000,37.000000,42.000000,48.000000,67.555626,97.000000,246.026463,
7.087600,7.278085,8.000000,8.000000,8.633460,8.670099,9.302475,9.697320,10.475852,10.563001,11.000000,11.484866,11.517350,12.846275,13.405360,14.000000,15.000000,15.000000,16.000000,19.000000,19.213360,20.000000,22.000000,23.214875,24.000000,34.000000,40.626643,41.000000,90.663525,262.455949,
4.215105,4.221664,4.281007,4.496112,4.510501,4.866952,4.873627,4.954955,5.047273,5.506116,6.159448,6.423802,6.463161,6.656040,6.697807,6.882645,7.306182,7.623679,8.430210,9.891522,10.094546,10.575095,12.388761,12.610809,16.579413,16.977191,29.131192,32.045589,61.078638,110.237300,
2.944815,2.982260,2.982260,3.000000,3.000000,3.001408,3.020268,3.020268,3.116883,3.117696,3.292284,3.639747,3.703729,4.000000,4.000000,4.175164,4.473390,4.473390,4.771616,5.000000,5.368068,5.650824,5.666294,9.795573,10.123581,11.630456,12.755984,16.000000,40.858712,49.425940,
3.302124,3.302124,3.537990,3.537990,3.597286,3.616712,4.009722,4.139580,4.145560,4.308132,4.412973,4.705988,4.717320,4.725370,4.771688,4.967496,4.967496,5.119946,5.189052,5.714414,6.209370,6.386698,7.547712,7.733564,8.208664,8.279160,8.386532,10.664040,14.458645,42.511193,
0.591036,0.600552,0.700644,0.700644,0.845964,0.900828,0.906304,0.939960,1.000000,1.000000,1.000000,1.000920,1.000920,1.000920,1.101012,1.134343,1.342729,1.359456,1.409940,1.501380,1.501380,1.576096,1.576096,1.695220,2.679728,3.142589,3.246265,4.000000,5.505060,7.514632,
4.000000,4.136100,4.756768,5.000000,5.000000,5.000000,5.000000,6.824928,6.868592,8.000000,9.000000,9.000000,9.000000,9.000000,10.754432,11.188651,12.449287,13.000000,20.000000,20.320557,24.000000,25.000000,36.000000,51.000000,52.000000,62.727413,86.000000,145.212358,191.228240,661.625987,
