3310750	,4997,21110,12394,4949,12352,11328,18805,15432,3627,11176,8689,25086
3588500	,27251,23782,18024,27791,21336,8637,1831
4376250	,19993,21225,27407,8689,15631
4533750	,21110,4324
7003500	,4949,3390,15138,11018,949,15924,4931,12688,23143,24780,7868,17013,27406,23779,29547,17835,3228,7105,11679,11196
8070000	,18024
8523250	
8799750	,18024,7105,4571,13592,679,11080,12018,20826,14261,7868
8848250	,24704
9039750	,12220,17748,16406,1293,24780,12394,27092,11679,15138,7456,7868,21110,7997,11018,23143,23779,29547,17013,12977,27406,17835,7105,3228,11196
9199500	,4081,4578,11196,3228
9982500	,542,9369,2683
1047000	
10654750	
2768250	,22393,13390,14930,21565
3573750	,14020,27160,25260,8662,4949,12394,12220,11176
382250	,16110,3228,24519,12220,9838,14580,19835,28017,2683,4709,2257,11080,24486,25260,22393,12168,11767,11052,26722
4423500	,9111,4147,24193
4557250	,19962,7868
4680000	,1831,12220,2655,16463
5155750	,23662,18805,24669,18024
5238000	,8637,11080,29099,20425,22393,21833,12220,28410,13483,15018,15584,21110,19993,12168,2683
5655250	,11396,15988,9131,9340,7105,17013,27406,3702,14048,16500,7323,15645,12977,16406,11196,3228
6299000	,1481,16818,7868
7269750	
7892000	,2963,3228,28177,24541,16913,5267,12068,911
832250	,2257,3228,251,22963,23143,1831,27791
8529750	,12220,26883,14020,16609,22583,28059,15138
8940500	,12220,4949,4571,3720,27092,14580,16463,2655,11080
9972250	,2208,23187,15138,7963
10592750	,15934,25488
10966250	,28438,8689
2331750	,24385,8628,29099,10584,22732,22126,7868,953,18805
3549000	,21067,12977,11080,11679,21657,7105,1222,16110,14261
3675000	,7297,13779,1565
3751500	,9829
4447000	,16110,23829,21865,11465,8689,11176,4949,12352,3627,7868
4814750	,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,21865,22727,7868
5336750	,6096,12352,679
5467250	,8763,21110
6603750	,21110
8435250	,17061,7868,19394,16540,12977,21067,21657,1222,11679,11080,7105,16110,14261
9121750	,24517,7105,28463,8689,18805,14227,9072,2683,10193,2159,16939,13494,4571,21865,22727,7868
9202750	,10106,20154,22393,17405,1547,25212,25596,2471,25989,20620,7620,2683,14294,21092,21110
9946250	,3720,26619,7868,21865
11632250	,11679,24196,21110,12220
1247000	,25635
2148250	,15874,21110,504,10014,14294
2350750	,23779
2882750	,3228,7812,29225,4452
2968250	,16463,8637,1831,18805
3405000	,5015,241,26722,4389
5226500	,21865,3627,22727,23829,7868
5438000	,14145,21110
7060500	,27092,14580,24645,10014,3384,19005,504,11080
776750	,11052,21110,26006,22359,25260,12977,18388,26699,11196,26722,18730,29084,16110,2963,2257,3228
10212500	,12927,24081
1025250	,13247
11022500	,15019
2033500	,6672,21110,23829,11328,28370,2257,251,28270,25086,12220,15405,201,16110,7868,9817,11465,11176,8689,4949,554,12352,3627
2808500	,14294,7560,24196,12220,11176,12394
4118250	,11328,3228,11196,5185
472000	,21565,26722,23748,23584,14647
4809000	,1461,9193
4886500	,26608,2568,9549,18805,7868,17640
5248750	,13390,28924
5745000	,14360,15935,12220,24519,19835,14580,18730,3228,16110,2683,4709,9838,24486,25260,12168,2257,11080,11767,11052,26722
747500	,12606
7854500	,21565,18730,11080,4571,3228,12977,16406,29099,7323
8216750	,11052,14065,26722
10443000	,8719,25488,2373,23628,19466,27135
10653250	,2574,23857,3828,24034,21392,29203
11078500	,9275
11947000	,1758,6505,21911,12747,7868,23482,20411,13103,9522,27092,14580,11080
3312500	,22280,27625,3228,11196
3734250	,6290
3892750	,2655,13020,14020,22583,28059,15138
4454500	,5627,27117
5264500	,12352,27791,8625,14020,21110,14294,5470,11679,16550,14261,12394,12220
6458250	,11196,23013,11793,22280
6900500	,6805,21659
7600250	,14020,11080,21672,24869,11465,29099,11679,12220,11196,14153,7868,16110,29095,16406,27160,8689,12352,14902,23612,18730,11612,8662,12394,3627,4949,11176
7715000	,21865,22727,2457,27961,7868
7797000	,7868,23143,17013,24066,6571,27406,23779,29547,17835,3228,13942,7105,11679,11196
892500	,3647,12352,23403,11670,7868,239,17180,18805,3627
10818500	,5334,23779,14261
11141500	
1173500	,15730,8257,8049,5598,15661,20037,5848,20143
12204750	,2208,6571,7963
2076000	,21841,16821,25415,7868,24886,3390
2448250	,12541,21672,24669
2891500	,18730,21672,12175,13240,21539,9838,20966,7467,19615,25086,11176,3627,12352,25260,3228,14580,16110,12977,14161,11052,255,819,4949,26722,8724,8027,2257
2940000	,20470,4949,14694,29084,3228,904,16110,13483,3390,9838,15584,18730,4709,28410,15935,12220,24519,14580,19835,2257,11052,11080,25260,24486,2683,11767,12168,26722
4059500	,28465,24196,17640,9549,7868,16463
4153000	,9567,9912,27092,18075,14580,11080
415500	,15405,3151,8689,9817,3627,554
4895250	,24541,23779,11638,21067,16624,12068,15423
5911250	,24601,16110,11465,11176,8689,29099,7868,4949,9620,6672,3627,12352
7976750	,12977,7997,21110,14969,25483,11196,25372,3228
8049000	,14240,19993,21110,12168,22749,2683
8628250	,27092,14580,29465,14153,11080
10756500	,17706
1118250	,4949,2159,21110,14794,8278,26665,12394,24306,11176,14294,6672
12016750	,11849,18741,27683,28653
12142750	,29099,22749
1244250	,1691,27670,4324
1767500	,20180
2386250	,948,1008,26754,7061
2752000	,2042,8689,12243,11196,22179,11679,3032
439000	,11499,647,7105,21865,6104,22727,26404,3390,2198,3362,12287,24060,16821,25415,7868
5962750	,28410,13483,9563,15584,5803,16800,19993,12168,11080,2683
7143250	,3181,637,26077,7613,217,22087,10702
9079500	,21865,22727,7868
9123500	,22094,24519,14580,12220,19835,20297,2610,8689,13483,28410,15584,25260,11080,24486,14694,11767,26722,2683,12168
10539250	,18075,12352,3151,7096,22393,15138,24196,17606,14020
11137750	,934,24669,12068
1459000	,10014,26614
1911500	,16406,11052,13020,4479,10872,11176,26722,25260,4949,21815,7105,12352,11196,3228,11679,2257,18730,8689,14261,1047,3627,16110
4097500	,6672
4259500	,11196,14153,29095,16406,27160,15315,18730,8662,14902,11612,12394,4949,29099,11176
4547500	
5037000	,21140,4571,27791,679,21865,22727,14796,7868
5279750	,20386,11196,3228,2368
5726500	,14470,13779,24196,17244,25372,25733,14020
7405250	,21110,25372
746000	,3032,6571
8163500	,27458,8724,8689,26722,8027,24608,23103,15022,18868,22621,26959,28438,2257
8215250	,17061,19394,21067,24628,11080,11679,21657,7105,1222,16110,14261
9179500	,24869,17597,9620,617,12977,27092,24015,7456,18075,27637,4949,16406,15138,3390,11018,949,15924,4931,12688,23143,24780,7868,17013,27406,23779,29547,3228,17835,7105,11679,11196
9807250	,26722,24517,2683,28463,7105,8689,14227,9072,10193,2159,4571,16939,21885,13494,18905,21865,22727,7868
9839750	,28410,21110
10799000	
11158000	,8637,7105,16939,4571,13494,21657,239,21865,22727,7868
11494250	,8676,18805,27509
11734000	,12220,7868,20506,28985,14490,679
11737250	,10404,6988,599
11782250	,7127,12220,18002
2006000	,25372
2088000	,13020,4078,10949,2655,2198,15019
3396250	,22583,28059,15138
3846250	,12352,12220,11196,15584,11882,11679,23143
4370750	,7168,1666
65500	,6152,5443,29099
8072250	,3228,749,6098,14020,22,27033,19036,11196
1492500	,16110,11465,7868,8689,4949,11176,12352,11196,11679,3627
1528500	,7248,12352,12977,28370,23781,5799,22749,21092,3627
1792000	,21565,23214,14914,12307,23623,16540,11176,13390,6203
2316250	,15065,9657,679,949,18180,26288
2557000	,4571,7868
3317500	,8261,11665,12688,3032,27514
417250	,911,12068
4378500	,22947,11857,8689
4503500	,4147,3627,12220,24193
4876750	,12220,7868,12747,14580,27092,11080
6126750	,28653,26754,15019
6872750	
7184500	,21533,2683,18805,24541,7105,8689,24517,14227,9072,28463,10193,2159,4571,13494,16939,21865,22727,7868
8156500	,6951,8842,6447,4078,1831
8172250	,21865,22727,2217,7868
8528750	,16913,251,1831,27791
9586500	,414,17401,10795,8860,7868
11114000	,28899,1831,21110,2257,20127,12220,27638,25372
11772000	
12015250	
140500	,9817,4949,11176,14625,12352,554,23779,3627
2364500	,16406,5086,7868,21865
2733500	,19824,13272
3014750	,16939,13494,2353,13471,21865,22727,7868
3096750	,15315
3511000	,12352,3151,22393,7096,24196,17606,14020
4782250	,15359,7868,12220,20506,27791,679
5170500	,28184,18805,6096,21672
6233750	,7542,10014,4220,18180
8017000	,22280,15096,23284
8353250	,7230,3438,4302,16331,7560,12285
9076750	,22368,14119,13020,21110,2826,25372,4731
10119250	,2683,18805,24517,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,21865,22727,7868
11131750	,16406,5738,7868,10726
11794250	,29099,12220,28924
3148500	,4762,16110,28270,15405,16217,7868,201,11465,9817,11176,4949,8689,12352,554,3627
3245250	,454,28017,12977,819,16110,4949,23878,26722,8724,22393,8027,2257
3326250	,614,9479,18712,24459
3404000	,18273,8446,12352,29,554,6246,3627,22246,905
4625750	,26000,5267,17945,10840,24471,22321,15446
5110750	,7096
6301250	,28017,20555,8226,29547,11543,8637,574,22393,7868
6380000	,28059,24459,28425
691500	,28641,12977,12431,26288,22664,7868
7918750	,28438,18275,26959
8160750	
8822250	,7868,4578,16821,25415,21110
9513250	,23861,1008,11793,18024,414,9195,23928
9671750	,5267,4709,2826,29203,11052,26722,7868
11558000	,25372,749
1838750	,4808,16818
2198750	,12977,2128,9250,3228,14294,21110,13054,12220,16550,12394
2807500	,3817,18805,1010,18024,1015,11196,27514,12688
2823250	,11000,28653,9111,7096,25329,2610
299750	,12220,12747,14580,27092,11080
3009000	,2033,27117,8724,22393,5627
393250	,12220,251,16110,11465,11196,7868,8662,23662,29095,16406,8689,12352,14902,18730,11612,12394,23612,3627,11176,4949
5082500	,11080,23779,29547,14261,11196,7105
5828250	,6988,10404,599
64000	,12352,14261,14294,12747,12220,27092,14580,12394,11080
6807250	,14261,24196,14294,25372,679,14930,7868,14020,28017,21110,27791,22393
7568750	,27791,2655,1831
791500	,8689,9817,23424,4949,11176,28653,14712,12352,20297,23492,554,24831,16606,10329,3627
8346250	,7868,16939
8792750	,22727,25372,17640,7868
8909750	,28270,21110
11121500	,12168,10404,19660,18024,20297
11129250	,679,2891,2257,21865,11904,10171,4949,7868,12220,12747,27092,14580,11080
11527500	,251,27791
1365000	,11080,14580,679
1688750	,25372,10680,1335,14020,18730,22583,18002,7465,2128,16550,11679,12220
2103250	,14261,14902,5458,12352,12977,6724,3228,13737,13592,3658,16550,1831,21110,14020,14294,12220,11176,12394
3684750	,27638,25372,16754,16463,1831
3799500	,21768
4087750	,3228,23143,2257,1831,251,27791
448250	,15911
4631250	,11176,29099
4712250	,20902
5522250	,18805,14902,12352,11612,11052,819,3228,12977,18730,25260,16110,26722,6096,8724,11176,8027,4949,21672,2257
650750	,12220
6904000	,15446,29203,28653,9111,5267
731750	,27092,24015,27637,7456,18075,16406,4949,15138,3390,11018,949,4931,12688,23143,24780,7868,15924,17013,27406,23779,29547,17835,3228,7105,11679,11196
9215000	,25329,2683,21110,12394,14294
12331000	,26614,4220,28184,1831,7542,18180
1622500	,8662,25086,24911,12285,19179,22027,19381,8148,14020
1710500	,18805,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,14780,21865,22727,7868
2232500	,12977,21067,24929,11080,21657,11679,7105,1222,16110,14261
252500	,12541,18805,23861
3010000	,25372,13975
4317250	,5619,15159,22029,12220
4475750	,11465,12068,11612,24869,15934,21092,4949,18805,3719,11176,12352,13592,25372,21110,3627,8689
5078750	,9817,12220,21657,9549,25669,25329,7096,3627,18990,7465,554
5287000	,12688,12394,27514
5910250	,554,28525
6015000	,27092,11080,3228,1666
621500	,8637,11080,19973,12220,20425,3308,21110,28410,13483,15584,19993,29099,12168,2683
6264750	,14294,1415,21092,21110
6266000	,12168,11882,23143,2683,15584
6921750	,8193,19458,12220,2367,29497
7445000	,11196,25058,18075
8910750	,11196,10948,29078,5598,26614,27514,12688
9651250	,7061,679,15019,1598,26754
9685000	,5403,11605
9716500	,13086,28065,11176,4949
9842500	,251,6096,8689,2683,7868,25086,18805
9973000	
10642000	,27625,8689,7576,26728,12352,12394,20536,4949,3627,11176
1114000	,4731
11646500	,13975,21110
11939000	,11052,16110,3228,4949,25596,26722,8724,8027,2257
1194750	,8637,3627,7400,25366,83
1531250	,3719,12394,26523,4078,24942,10247,21110,11176,22179
1782250	,3237,21110,18024
190500	
2704750	,16483,8313,14020,12394,3658
3304500	,3592,18086,17512,22269,29099,4931,13554,17228,24461
5256500	,20679,614
5751500	,21094,5336,1392,12977,14873
599750	,20386,10404,12168,19660,12285,9657,20297
6571750	,993,11080,14580,9193
805750	,7868
887750	,28653,26754,15019
9044750	
965500	,26378,25003,2963
10533750	,17061,19394,21067,24601,11080,11679,21657,7105,1222,16110,14261
1181250	,14942,27390,8637,18932,7868,12352,8689,23284,6672
12275500	,9563,21930
3742000	,18805,23656,5336,14482,7868,26168
8243500	,11176,16406,15138,11018,15924,11776,3390,12688,23143,17945,4479,24780,24869,7868,17013,18075,4949,27406,949,23779,4931,29547,17835,3228,7105,11679,11196
8324500	,2655,15138,24196,17606,14020
9351750	,21865,2257,993,4949,7868,10171,11904,2891,12220,12747,27092,14580,11080
9592500	,14580,27092,7868,11080
984500	,11793,11176,2513,18730
10264750	,2826,14020,5267,29203
10840750	,29547,24385,14261,11196,7105
11440500	,6571,2826,16540,2179,14261,504,4731
1189000	,16110,7868,16361,11196,11465,8662,27615,23662,29095,16406,8689,12352,14902,18730,11612,12394,3627,23612,11176,4949
11896000	,8637,10872,12068
1806750	
19500	,2610,12747,11176,27927,20551,7096,27092,14580,19421,11080
2050000	,21336,5306,14242,21659,27791
232000	,24541,2683,18805,24517,28463,8689,14227,9072,7105,10193,2159,4571,16939,13494,21865,22727,7868
2988000	,15828,12606,22482
3216500	
3719250	,18362,4078,2217,11080
5139250	,21865,4949,11904,10171,7868,12220,12747,27092,14580,11080
6354500	
6852750	,7822,12285,18180,16939,7208
764000	
8314250	,11080,4834
10816000	
11949750	,21110,7868,25415,5403,2198
12234750	,4078,10893,21632,29465,25372
12239250	,12271,22664,911,949,20519,26288
3288250	,3390,2257,14261,1047,16110
3977750	,17060,13975,1461,17087
4921000	,28438,23549,3032,8689
